chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	8225254	1.0	1.0	2.0
1	8225255	16873134	1.0	0.0	1.0
1	16873135	27463909	1.0	0.0	1.0
1	27463910	27705511	1.0	0.0	1.0
1	27705512	28156490	1.0	0.0	1.0
1	28156491	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	192455519	1.0	1.0	2.0
1	192455520	192636990	1.0	1.0	2.0
1	192636991	213200095	1.0	1.0	2.0
1	213200096	213207990	1.0	0.0	1.0
1	213207991	213213692	1.0	0.0	1.0
1	213213693	213946728	1.0	0.0	1.0
1	213946729	213948213	1.0	0.0	1.0
1	213948214	213949670	1.0	1.0	2.0
1	213949671	229577441	1.0	1.0	2.0
1	229577442	230496435	1.0	0.0	1.0
1	230496436	245626929	1.0	1.0	2.0
1	245626930	245978810	2.0	1.0	3.0
1	245978811	247247500	1.0	1.0	2.0
1	247247501	249250620	1.0	1.0	2.0
2	20016	4314229	1.0	1.0	2.0
2	4314230	5433995	1.0	0.0	1.0
2	5433996	23914951	1.0	1.0	2.0
2	23914952	25990987	1.0	0.0	1.0
2	25990988	29993646	1.0	1.0	2.0
2	29993647	32209134	1.0	0.0	1.0
2	32209135	43311683	1.0	1.0	2.0
2	43311684	44874515	1.0	0.0	1.0
2	44874516	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	108011172	1.0	1.0	2.0
2	108011173	108021025	1.0	1.0	2.0
2	108021026	108041490	1.0	1.0	2.0
2	108041491	108052131	1.0	0.0	1.0
2	108052132	126045702	1.0	1.0	2.0
2	126045703	126048964	1.0	1.0	2.0
2	126048965	141182446	1.0	1.0	2.0
2	141182447	141184439	1.0	1.0	2.0
2	141184440	171626851	1.0	1.0	2.0
2	171626852	171631792	1.0	1.0	2.0
2	171631793	212802168	1.0	1.0	2.0
2	212802169	215636293	1.0	0.0	1.0
2	215636294	242975863	1.0	1.0	2.0
3	62226	87899999	1.0	0.0	1.0
3	93900000	96263111	2.0	1.0	3.0
3	96263112	99727186	1.0	1.0	2.0
3	99727187	100377201	2.0	1.0	3.0
3	100377202	103426425	2.0	1.0	3.0
3	103426426	113742086	1.0	1.0	2.0
3	113742087	114547713	1.0	0.0	1.0
3	114547714	197847500	1.0	1.0	2.0
4	27500	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	70736147	1.0	1.0	2.0
4	70736148	71152265	1.0	0.0	1.0
4	71152266	91946787	1.0	1.0	2.0
4	91946788	91950948	1.0	1.0	2.0
4	91950949	159901634	1.0	1.0	2.0
4	159901635	160407610	1.0	0.0	1.0
4	160407611	163297212	1.0	1.0	2.0
4	163297213	163377078	2.0	1.0	3.0
4	163377079	170741379	1.0	1.0	2.0
4	170741380	171287613	1.0	0.0	1.0
4	171287614	171977568	1.0	1.0	2.0
4	171977569	172916261	1.0	0.0	1.0
4	172916262	187412721	1.0	1.0	2.0
4	187412722	187860037	2.0	1.0	3.0
4	187860038	190259442	2.0	1.0	3.0
4	190259443	190534369	2.0	2.0	4.0
4	190534370	190557794	2.0	1.0	3.0
4	190557795	190792575	1.0	1.0	2.0
5	22500	15325361	1.0	1.0	2.0
5	15325362	15331111	1.0	1.0	2.0
5	15331112	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	52185538	1.0	1.0	2.0
5	52185539	53112277	1.0	0.0	1.0
5	53112278	79074590	1.0	1.0	2.0
5	79074591	118917935	1.0	1.0	2.0
5	118917936	121471542	1.0	0.0	1.0
5	121471543	163358841	1.0	1.0	2.0
5	163358842	163482141	1.0	0.0	1.0
5	163482142	163533561	1.0	1.0	2.0
5	163533562	163540990	1.0	1.0	2.0
5	163540991	177628545	1.0	1.0	2.0
5	177628546	178943154	1.0	0.0	1.0
5	178943155	180689978	1.0	1.0	2.0
6	39681	180247	1.0	0.0	1.0
6	180248	58699999	1.0	0.0	1.0
6	58700000	63299999	1.0	0.0	1.0
6	63300000	170896562	1.0	0.0	1.0
7	40386	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	158821400	1.0	1.0	2.0
8	10001	170011	2.0	1.0	3.0
8	170012	7244402	2.0	1.0	3.0
8	7244403	15834152	2.0	1.0	3.0
8	15834153	15841785	3.0	2.0	5.0
8	15841786	43099999	2.0	1.0	3.0
8	43100000	48099999	2.0	1.0	3.0
8	48100000	73443962	2.0	1.0	3.0
8	73443963	73575609	1.0	0.0	1.0
8	73575610	91462279	2.0	1.0	3.0
8	91462280	91498634	2.0	1.0	3.0
8	91498635	126214969	2.0	1.0	3.0
8	126214970	126721557	1.0	0.0	1.0
8	126721558	128217773	2.0	0.0	2.0
8	128217774	130659095	2.0	1.0	3.0
8	130659096	130783454	2.0	0.0	2.0
8	130783455	130783581	2.0	0.0	2.0
8	130783582	131857332	2.0	1.0	3.0
8	131857333	131865869	1.0	0.0	1.0
8	131865870	131877548	1.0	0.0	1.0
8	131877549	132894919	1.0	0.0	1.0
8	132894920	146364021	2.0	1.0	3.0
9	47500	153936	2.0	0.0	2.0
9	153937	8793919	2.0	0.0	2.0
9	8793920	8894201	4.0	0.0	4.0
9	8894202	9235057	2.0	0.0	2.0
9	9235058	9380122	0.0	0.0	0.0
9	9380123	21731052	2.0	0.0	2.0
9	21731053	22882888	0.0	0.0	0.0
9	22882889	39183502	2.0	0.0	2.0
9	39183503	45438202	2.0	0.0	2.0
9	45438203	47299999	2.0	0.0	2.0
9	47300000	50699999	2.0	0.0	2.0
9	50700000	103690499	2.0	0.0	2.0
9	103690500	135723909	2.0	0.0	2.0
9	135723910	136048095	4.0	0.0	4.0
9	136048096	140273200	2.0	0.0	2.0
9	140273201	141027939	2.0	0.0	2.0
10	94426	37999999	1.0	1.0	2.0
10	38000000	42436147	1.0	1.0	2.0
10	42436148	86382715	1.0	1.0	2.0
10	86382716	108926099	1.0	0.0	1.0
10	108926100	129918632	1.0	1.0	2.0
10	129918633	129920162	1.0	1.0	2.0
10	129920163	135389924	1.0	1.0	2.0
11	20721	202071	1.0	1.0	2.0
11	202072	2235285	1.0	1.0	2.0
11	2235286	2993094	1.0	0.0	1.0
11	2993095	22656685	1.0	1.0	2.0
11	22656686	22657891	1.0	0.0	1.0
11	22657892	22667185	1.0	1.0	2.0
11	22667186	22668468	1.0	0.0	1.0
11	22668469	24951148	1.0	0.0	1.0
11	24951149	24980966	1.0	1.0	2.0
11	24980967	25200053	1.0	1.0	2.0
11	25200054	25785120	1.0	0.0	1.0
11	25785121	25785587	1.0	0.0	1.0
11	25785588	36705383	1.0	1.0	2.0
11	36705384	36705829	1.0	1.0	2.0
11	36705830	36766287	1.0	1.0	2.0
11	36766288	38134257	1.0	0.0	1.0
11	38134258	39025169	1.0	1.0	2.0
11	39025170	39025524	1.0	1.0	2.0
11	39025525	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	109554348	1.0	1.0	2.0
11	109554349	109587897	1.0	0.0	1.0
11	109587898	134452200	1.0	1.0	2.0
12	110107	8980102	1.0	1.0	2.0
12	8980103	9829872	1.0	0.0	1.0
12	9829873	33299999	1.0	1.0	2.0
12	33300000	38199999	1.0	1.0	2.0
12	38200000	81650008	1.0	1.0	2.0
12	81650009	130159697	1.0	0.0	1.0
12	130159698	131348582	0.0	0.0	0.0
12	131348583	131350889	1.0	0.0	1.0
12	131350890	131351764	1.0	0.0	1.0
12	131351765	132349400	1.0	0.0	1.0
12	132349401	133851894	1.0	0.0	1.0
13	1	16299999	1.0	1.0	2.0
13	16300000	19499999	1.0	1.0	2.0
13	19500000	74983469	1.0	1.0	2.0
13	74983470	75217653	1.0	0.0	1.0
13	75217654	114142800	1.0	1.0	2.0
13	114142801	115169877	1.0	1.0	2.0
14	1	16099999	1.0	1.0	2.0
14	16100000	19099999	1.0	1.0	2.0
14	19100000	27412600	1.0	1.0	2.0
14	27412601	27422929	1.0	1.0	2.0
14	27422930	36637476	1.0	1.0	2.0
14	36637477	36660398	2.0	1.0	3.0
14	36660399	106368400	1.0	1.0	2.0
15	1	15799999	1.0	1.0	2.0
15	15800000	20699999	1.0	1.0	2.0
15	20700000	86484892	1.0	1.0	2.0
15	86484893	87062582	1.0	0.0	1.0
15	87062583	91855856	1.0	1.0	2.0
15	91855857	92449425	1.0	0.0	1.0
15	92449426	98153924	1.0	1.0	2.0
15	98153925	98153977	1.0	1.0	2.0
15	98153978	98157422	1.0	1.0	2.0
15	98157423	102420272	1.0	1.0	2.0
16	94036	34599999	1.0	1.0	2.0
16	34600000	38599999	1.0	1.0	2.0
16	38600000	88827200	1.0	1.0	2.0
16	88827201	90354752	1.0	1.0	2.0
17	1665	22199999	1.0	0.0	1.0
17	25800000	52459882	1.0	1.0	2.0
17	52459883	53932406	1.0	0.0	1.0
