chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	249224388	1	1	2
2	12784	243089456	1	1	2
3	60345	50101142	1	1	2
3	50103037	79535144	1	0	1
3	79540784	80265933	2	1	3
3	80266208	81393717	4	1	5
3	81397943	82427824	2	1	3
3	82429150	83825293	1	0	1
3	83826855	84029546	2	1	3
3	84031592	84065866	3	0	3
3	84072359	90264161	1	0	1
3	90268778	130022202	2	1	3
3	130024956	197896118	3	1	4
4	12281	191027923	1	1	2
5	15532	49432831	1	1	2
5	49441958	180790320	1	0	1
6	149661	171051005	1	1	2
7	43259	159127004	1	1	2
8	31254	146298155	1	1	2
9	46587	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	24358468	1	1	2
11	24359362	25343066	5	1	6
11	25343272	29415261	1	1	2
11	29417073	31662373	1	0	1
11	31671228	37746641	6	1	7
11	37749065	37930531	3	0	3
11	37930980	67004298	1	1	2
11	67016450	134944770	1	0	1
12	150442	133778189	1	1	2
13	19026949	24295757	1	1	2
13	24295793	63768516	1	0	1
13	63769605	115108397	1	1	2
14	19002124	91503118	1	1	2
14	91503369	91642906	6	3	9
14	91648670	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	51508322	1	1	2
17	51508753	71020559	2	1	3
17	71021645	81049726	2	0	2
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	2	1	3
