chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	1	1	2
1	144007049	249224388	2	1	3
2	12784	243089456	1	1	2
3	60345	649466	1	1	2
3	659045	8187213	1	0	1
3	8191247	10041396	1	1	2
3	10048683	12871188	1	0	1
3	12871817	14930278	1	1	2
3	14930667	18963718	1	0	1
3	18963752	19245996	1	1	2
3	19256586	19980327	1	0	1
3	19980368	21254285	1	1	2
3	21254700	28124899	1	0	1
3	28129420	29213421	1	1	2
3	29213877	29652160	1	0	1
3	29660721	29976238	1	1	2
3	29977739	53705828	1	0	1
3	53707862	62505489	1	1	2
3	62505799	62612416	1	0	1
3	62615298	65914822	1	1	2
3	65921340	66109740	1	0	1
3	66114445	67006689	1	1	2
3	67007232	76182301	1	0	1
3	76182422	86256033	1	1	2
3	86259053	86411485	1	0	1
3	86415050	128916313	1	1	2
3	128929177	129108435	1	0	1
3	129108935	141491320	1	1	2
3	141493332	144052778	1	0	1
3	144053569	145011300	1	1	2
3	145011956	145126956	1	0	1
3	145127813	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	45940040	1	1	2
5	45953700	112943365	1	0	1
5	112944083	114963228	0	0	0
5	114968509	135670435	1	0	1
5	135670783	136118397	0	0	0
5	136131929	170149674	1	0	1
5	170150811	170254778	0	0	0
5	170255591	180790320	1	0	1
6	149661	171051005	1	1	2
7	43259	38294996	1	1	2
7	38297835	38386812	2	2	4
7	38387443	159127004	1	1	2
8	31254	43420832	2	0	2
8	43421530	47448851	1	0	1
8	47449094	66184775	2	0	2
8	66187642	140602616	3	3	6
8	140603502	146298155	3	2	5
9	46587	141091394	1	1	2
10	72759	89767228	2	1	3
10	89768074	121875721	1	0	1
10	121877482	125125151	2	1	3
10	125126727	125311472	1	0	1
10	125312906	126874889	2	1	3
10	126875014	130006538	1	0	1
10	130006561	135506704	2	1	3
11	198572	51267021	1	0	1
11	51267672	134944770	2	1	3
12	150442	133778189	1	1	2
13	19026949	115108397	1	0	1
14	19002124	22433438	1	1	2
14	22433866	22978760	2	2	4
14	22978775	103641997	1	1	2
14	103642221	105827088	1	0	1
14	105828337	107285437	2	0	2
15	20016328	102469040	1	1	2
16	60777	90287535	2	1	3
17	526	11171407	1	0	1
17	11171790	12076470	0	0	0
17	12077465	21566026	1	0	1
17	21566353	22219568	0	0	0
17	22227075	28457754	1	1	2
17	28458105	29395047	3	1	4
17	29395746	40876265	1	1	2
17	40876845	42892009	1	0	1
17	42892422	42969728	2	1	3
17	42972457	43551883	1	0	1
17	43554902	44181579	2	1	3
17	44187492	44801340	1	0	1
17	44801640	51781761	2	1	3
17	51782387	58790532	3	1	4
17	58794194	59154018	1	0	1
17	59154935	59324263	3	1	4
17	59324594	60087002	1	0	1
17	60101677	78230259	3	1	4
17	78230743	81049726	1	0	1
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	26258092	3	1	4
20	26266098	33720726	1	1	2
20	33729770	34274100	4	1	5
20	34285482	34414539	1	0	1
20	34415873	36665710	4	1	5
20	36666082	36704602	1	1	2
20	36707044	37432910	4	1	5
20	37439359	38046128	1	1	2
20	38046568	38368743	5	1	6
20	38380263	40095638	1	1	2
20	40097303	45281433	6	1	7
20	45282881	50104584	4	1	5
20	50104864	52298533	8	1	9
20	52300359	52911462	5	1	6
20	52911783	54839183	10	1	11
20	54839262	55725143	8	1	9
20	55725731	61966776	10	1	11
20	61967037	62396730	7	0	7
20	62401143	62956153	4	1	5
21	10736871	36208062	1	0	1
21	36208353	48096957	1	1	2
22	16052528	51234455	1	1	2
