chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	78441942	2.0	1.0	3.0
1	78441943	78455447	1.0	1.0	2.0
1	78455448	121499999	2.0	1.0	3.0
1	121500000	128899999	2.0	1.0	3.0
1	128900000	246236146	2.0	1.0	3.0
1	246236147	246323845	2.0	1.0	3.0
1	246323846	247247500	2.0	1.0	3.0
1	247247501	249250620	2.0	1.0	3.0
2	20016	90499999	2.0	2.0	4.0
2	90500000	96799999	2.0	2.0	4.0
2	96800000	186804642	2.0	2.0	4.0
2	186804643	186808865	2.0	1.0	3.0
2	186808866	191067293	2.0	2.0	4.0
2	191067294	191162698	3.0	2.0	5.0
2	191162699	211004761	2.0	2.0	4.0
2	211004762	211259317	3.0	2.0	5.0
2	211259318	240058129	2.0	2.0	4.0
2	240058130	240515749	2.0	1.0	3.0
2	240515750	242953088	2.0	2.0	4.0
3	100074	60597103	2.0	0.0	2.0
3	60597104	60675774	2.0	0.0	2.0
3	60675775	62267160	2.0	0.0	2.0
3	62267161	75594901	2.0	1.0	3.0
3	75594902	87899999	2.0	1.0	3.0
3	87900000	93899999	2.0	1.0	3.0
3	93900000	95719227	2.0	1.0	3.0
3	95719228	161882331	2.0	2.0	4.0
3	161882332	161884961	2.0	2.0	4.0
3	161884962	197867058	2.0	2.0	4.0
4	36586	48199999	2.0	1.0	3.0
4	48200000	52699999	2.0	1.0	3.0
4	52700000	56074440	2.0	1.0	3.0
4	56074441	56077383	2.0	1.0	3.0
4	56077384	147967323	2.0	1.0	3.0
4	147967324	191154275	2.0	1.0	3.0
5	22500	46099999	2.0	1.0	3.0
5	46100000	50699999	2.0	1.0	3.0
5	50700000	180689978	2.0	1.0	3.0
6	39681	203887	2.0	1.0	3.0
6	203888	58699999	2.0	1.0	3.0
6	58700000	63299999	2.0	1.0	3.0
6	63300000	114628499	2.0	1.0	3.0
6	114628500	114630500	2.0	1.0	3.0
6	114630501	170920635	2.0	1.0	3.0
7	56554	5112897	2.0	2.0	4.0
7	5112898	9277250	3.0	2.0	5.0
7	9277251	25196526	2.0	2.0	4.0
7	25196527	27442930	3.0	2.0	5.0
7	27442931	38247118	2.0	2.0	4.0
7	38247119	38399216	3.0	3.0	6.0
7	38399217	57999999	2.0	2.0	4.0
7	58000000	61699999	2.0	2.0	4.0
7	61700000	83587211	2.0	2.0	4.0
7	83587212	83660876	3.0	2.0	5.0
7	83660877	110678687	2.0	2.0	4.0
7	110678688	110701134	2.0	2.0	4.0
7	110701135	127682250	2.0	2.0	4.0
7	127682251	131901774	3.0	2.0	5.0
7	131901775	158821400	2.0	2.0	4.0
8	10001	161558	2.0	2.0	4.0
8	161559	2277499	2.0	2.0	4.0
8	2277500	2472499	3.0	2.0	5.0
8	2472500	43099999	2.0	2.0	4.0
8	43100000	48099999	2.0	2.0	4.0
8	48100000	146364021	2.0	2.0	4.0
9	10001	238817	3.0	2.0	5.0
9	238818	44730183	3.0	2.0	5.0
9	44730184	47299999	3.0	2.0	5.0
9	50700000	82679119	3.0	2.0	5.0
9	82679120	82680977	3.0	2.0	5.0
9	82680978	140273200	3.0	2.0	5.0
10	90127	2273296	2.0	2.0	4.0
10	2273297	2276471	2.0	1.0	3.0
10	2276472	3543429	2.0	1.0	3.0
10	3543430	21192203	2.0	2.0	4.0
10	21192204	37999999	2.0	2.0	4.0
10	38000000	42299999	2.0	2.0	4.0
10	42300000	44289886	2.0	2.0	4.0
10	44289887	77257360	2.0	2.0	4.0
10	77257361	77266289	2.0	1.0	3.0
10	77266290	77833984	2.0	1.0	3.0
10	77833985	77963037	1.0	0.0	1.0
10	77963038	83463021	2.0	1.0	3.0
10	83463022	83628918	2.0	1.0	3.0
10	83628919	120347181	2.0	2.0	4.0
10	120347182	135130834	2.0	2.0	4.0
10	135130835	135389924	2.0	1.0	3.0
11	199673	17105384	2.0	1.0	3.0
11	17105385	17108844	2.0	1.0	3.0
11	17108845	51599999	2.0	1.0	3.0
11	51600000	55699999	2.0	1.0	3.0
11	55700000	134452200	2.0	1.0	3.0
12	110107	204485	2.0	1.0	3.0
12	204486	33299999	2.0	1.0	3.0
12	33300000	38199999	2.0	1.0	3.0
12	38200000	73730179	2.0	1.0	3.0
12	73730180	73869358	3.0	1.0	4.0
12	73869359	132349400	2.0	1.0	3.0
12	132349401	133851894	2.0	1.0	3.0
13	1	16299999	3.0	2.0	5.0
13	16300000	19499999	3.0	2.0	5.0
13	19500000	30215910	3.0	2.0	5.0
13	30215911	63155139	3.0	2.0	5.0
13	63155140	63188476	3.0	2.0	5.0
13	63188477	114142800	3.0	2.0	5.0
13	114142801	115169877	3.0	2.0	5.0
14	1	16099999	2.0	1.0	3.0
14	16100000	19099999	2.0	1.0	3.0
14	19100000	41976036	2.0	1.0	3.0
14	41976037	41978560	2.0	1.0	3.0
14	41978561	106368400	2.0	1.0	3.0
15	1	15799999	2.0	1.0	3.0
15	15800000	20699999	2.0	1.0	3.0
15	20700000	100288800	2.0	1.0	3.0
15	100288801	102531391	2.0	1.0	3.0
16	83802	34599999	2.0	1.0	3.0
16	34600000	38599999	2.0	1.0	3.0
16	38600000	63817370	2.0	1.0	3.0
16	63817371	63821046	2.0	1.0	3.0
16	63821047	69989376	2.0	1.0	3.0
16	69989377	70226469	2.0	1.0	3.0
16	70226470	78380825	2.0	1.0	3.0
16	78380826	78615804	2.0	0.0	2.0
16	78615805	78618954	3.0	0.0	3.0
16	78618955	78667534	0.0	0.0	0.0
16	78667535	78840501	1.0	0.0	1.0
16	78840502	78865734	1.0	1.0	2.0
16	78865735	88827200	2.0	1.0	3.0
16	88827201	90120069	2.0	1.0	3.0
17	1869	22199999	2.0	1.0	3.0
17	22200000	25799999	2.0	1.0	3.0
17	25800000	37716148	2.0	1.0	3.0
17	37716149	37785394	48.0	1.0	49.0
17	37785395	37874827	48.0	1.0	49.0
17	37874828	37876699	45.0	2.0	47.0
17	37876700	37921946	45.0	2.0	47.0
17	37921947	37922082	45.0	2.0	47.0
17	37922083	38049074	45.0	2.0	47.0
17	38049075	38077941	45.0	2.0	47.0
17	38077942	38181470	45.0	2.0	47.0
17	38181471	38276589	44.0	2.0	46.0
17	38276590	38277606	44.0	2.0	46.0
17	38277607	38294265	44.0	2.0	46.0
17	38294266	38308748	45.0	2.0	47.0
17	38308749	38309294	45.0	2.0	47.0
17	38309295	38387177	45.0	2.0	47.0
17	38387178	38544554	43.0	2.0	45.0
17	38544555	38548551	44.0	2.0	46.0
17	38548552	38700785	44.0	2.0	46.0
17	38700786	39034152	44.0	2.0	46.0
17	39034153	39038938	44.0	2.0	46.0
17	39038939	39065985	44.0	2.0	46.0
17	39065986	39092657	44.0	2.0	46.0
17	39092658	39095120	44.0	2.0	46.0
17	39095121	39233835	45.0	2.0	47.0
17	39233836	39462474	48.0	1.0	49.0
17	39462475	75030247	2.0	1.0	3.0
17	75030248	75208075	3.0	1.0	4.0
17	75208076	78774600	2.0	1.0	3.0
17	78774601	81195209	2.0	1.0	3.0
18	27500	158221	1.0	1.0	2.0
18	158222	5116514	1.0	1.0	2.0
18	5116515	5140475	2.0	1.0	3.0
18	5140476	15399999	1.0	1.0	2.0
18	15400000	18999999	1.0	1.0	2.0
18	19000000	76117000	1.0	1.0	2.0
18	76117001	78077247	1.0	1.0	2.0
19	102500	271071	2.0	1.0	3.0
19	271072	8305778	2.0	1.0	3.0
19	8305779	8306560	2.0	1.0	3.0
19	8306561	24399999	2.0	1.0	3.0
19	24400000	28599999	2.0	1.0	3.0
19	28600000	43737500	2.0	1.0	3.0
19	43737501	59128982	2.0	1.0	3.0
20	24347	25599999	3.0	2.0	5.0
20	25600000	29399999	3.0	2.0	5.0
20	29400000	62432500	3.0	2.0	5.0
20	62432501	62909988	3.0	2.0	5.0
21	10900000	14299999	2.0	1.0	3.0
21	14300000	46937500	2.0	1.0	3.0
21	46937501	48129894	2.0	1.0	3.0
22	1	12199999	3.0	0.0	3.0
22	12200000	17899999	3.0	0.0	3.0
22	17900000	19258940	3.0	0.0	3.0
22	19258941	20333202	3.0	0.0	3.0
22	20333203	49687500	3.0	0.0	3.0
22	49687501	51304565	3.0	0.0	3.0
