chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	9001806	2.0	0.0	2.0
1	9001807	51078900	2.0	1.0	3.0
1	51078901	121499999	2.0	1.0	3.0
1	121500000	128899999	2.0	1.0	3.0
1	128900000	142714938	2.0	1.0	3.0
1	142714939	144920086	2.0	1.0	3.0
1	144920087	145412052	5.0	1.0	6.0
1	145412053	149717742	5.0	1.0	6.0
1	149717743	247247500	5.0	1.0	6.0
1	247247501	249250620	5.0	1.0	6.0
2	54536	87542499	2.0	2.0	4.0
2	87542500	88319249	2.0	2.0	4.0
2	88319250	90499999	2.0	2.0	4.0
2	90500000	96799999	2.0	2.0	4.0
2	96800000	243000626	2.0	2.0	4.0
3	100074	87899999	2.0	1.0	3.0
3	87900000	93899999	2.0	1.0	3.0
3	93900000	197878352	2.0	1.0	3.0
4	50084	48199999	2.0	1.0	3.0
4	48200000	52722982	2.0	1.0	3.0
4	52722983	180547928	2.0	1.0	3.0
4	180547929	180686208	3.0	2.0	5.0
4	180686209	191154275	2.0	1.0	3.0
5	50017	46099999	2.0	1.0	3.0
5	46100000	50699999	2.0	1.0	3.0
5	50700000	176239991	2.0	1.0	3.0
5	176239992	180689978	2.0	1.0	3.0
6	220381	31080001	2.0	1.0	3.0
6	31080002	31519704	2.0	0.0	2.0
6	31519705	58699999	2.0	1.0	3.0
6	58700000	63299999	2.0	1.0	3.0
6	63300000	166562500	2.0	1.0	3.0
6	166562501	170910876	2.0	1.0	3.0
7	40386	5924694	2.0	2.0	4.0
7	5924695	57999999	2.0	2.0	4.0
7	58000000	61699999	2.0	2.0	4.0
7	61700000	159138662	2.0	2.0	4.0
8	194109	3487742	2.0	2.0	4.0
8	3487743	3751208	2.0	0.0	2.0
8	3751209	3800339	0.0	0.0	0.0
8	3800340	4045605	1.0	0.0	1.0
8	4045606	4065779	2.0	2.0	4.0
8	4065780	43099999	2.0	2.0	4.0
8	43100000	48099999	2.0	2.0	4.0
8	48100000	146364021	2.0	2.0	4.0
9	70624	261403	2.0	1.0	3.0
9	261404	43716492	2.0	1.0	3.0
9	43716493	47299999	2.0	1.0	3.0
9	47300000	50699999	2.0	1.0	3.0
9	50700000	130210745	2.0	1.0	3.0
9	130210746	141019790	2.0	1.0	3.0
10	102500	37999999	2.0	1.0	3.0
10	42410000	135534746	2.0	1.0	3.0
11	204062	51599999	2.0	2.0	4.0
11	51600000	55699999	2.0	2.0	4.0
11	55700000	135006515	2.0	2.0	4.0
12	110107	33299999	2.0	2.0	4.0
12	33300000	38199999	2.0	2.0	4.0
12	38200000	133851894	2.0	2.0	4.0
13	16300000	19499999	2.0	2.0	4.0
13	19500000	19511096	2.0	2.0	4.0
13	19511097	115169877	2.0	2.0	4.0
14	16100000	19099999	4.0	0.0	4.0
14	19100000	20487500	2.0	2.0	4.0
14	20487501	107349539	2.0	2.0	4.0
15	15800000	20699999	2.0	2.0	4.0
15	20700000	102531391	2.0	2.0	4.0
16	117500	34599999	2.0	2.0	4.0
16	34600000	38599999	2.0	2.0	4.0
16	38600000	90354752	2.0	2.0	4.0
17	11843	22199999	2.0	1.0	3.0
17	22200000	25799999	2.0	1.0	3.0
17	25800000	81195209	2.0	1.0	3.0
18	80031	15399999	2.0	0.0	2.0
18	15400000	18999999	2.0	0.0	2.0
18	19000000	78077247	2.0	0.0	2.0
19	256592	24399999	2.0	2.0	4.0
19	24400000	28599999	2.0	2.0	4.0
19	28600000	49930055	2.0	2.0	4.0
19	49930056	59128982	3.0	2.0	5.0
20	91082	25599999	2.0	2.0	4.0
20	25600000	29399999	2.0	2.0	4.0
20	29400000	63025519	2.0	2.0	4.0
21	10900000	14299999	2.0	1.0	3.0
21	14300000	48129894	2.0	1.0	3.0
22	12200000	17899999	2.0	2.0	4.0
22	17900000	51304565	2.0	2.0	4.0
