chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	790009	100858883	2.0	1.0	3.0
1	100858884	101008203	4.0	2.0	6.0
1	101008204	121300553	3.0	3.0	6.0
1	128900000	152185260	2.0	2.0	4.0
1	152185261	156109477	2.0	2.0	4.0
1	156109478	156180541	4.0	1.0	5.0
1	156180542	206795762	3.0	2.0	5.0
1	206795763	206866159	3.0	3.0	6.0
1	206866160	221140091	3.0	3.0	6.0
1	221140092	249250620	3.0	2.0	5.0
2	20016	11581362	1.0	1.0	2.0
2	11581363	11595423	2.0	1.0	3.0
2	11595424	22265821	2.0	1.0	3.0
2	22265822	41590008	2.0	1.0	3.0
2	41590009	90499999	2.0	1.0	3.0
2	96800000	112381602	1.0	1.0	2.0
2	112381603	113989938	3.0	1.0	4.0
2	113989939	164891276	1.0	1.0	2.0
2	164891277	166554322	3.0	1.0	4.0
2	166554323	242985493	1.0	1.0	2.0
3	109644	39783492	2.0	1.0	3.0
3	39783493	39847590	3.0	3.0	6.0
3	39847591	87899999	2.0	1.0	3.0
3	93900000	169269553	2.0	1.0	3.0
3	169269554	170739433	4.0	1.0	5.0
3	170739434	197871814	2.0	1.0	3.0
4	60049	48199999	2.0	1.0	3.0
4	52700000	190844646	3.0	1.0	4.0
5	22500	21579881	2.0	2.0	4.0
5	21579882	46099999	3.0	3.0	6.0
5	50700000	70750152	3.0	2.0	5.0
5	70750153	125270008	3.0	3.0	6.0
5	125270009	133729452	2.0	2.0	4.0
5	133729453	133818380	2.0	1.0	3.0
5	133818381	154849972	2.0	2.0	4.0
5	154849973	159270019	3.0	2.0	5.0
5	159270020	180715810	2.0	1.0	3.0
6	242501	40150016	2.0	1.0	3.0
6	40150017	51260103	2.0	2.0	4.0
6	51260104	57994218	3.0	2.0	5.0
6	57994219	58699999	3.0	3.0	6.0
6	63300000	67129903	4.0	3.0	7.0
6	67129904	170905598	3.0	2.0	5.0
7	64845	47623709	3.0	2.0	5.0
7	47623710	47809263	5.0	2.0	7.0
7	47809264	57989507	3.0	2.0	5.0
7	62264105	62487375	2.0	1.0	3.0
7	62487376	76855872	2.0	1.0	3.0
7	76855873	91535006	2.0	2.0	4.0
7	91535007	100099851	3.0	2.0	5.0
7	100099852	100137744	2.0	2.0	4.0
7	100137745	134806825	2.0	2.0	4.0
7	134806826	134843303	2.0	2.0	4.0
7	134843304	136704622	2.0	2.0	4.0
7	136704623	136705900	2.0	2.0	4.0
7	136705901	159138662	1.0	1.0	2.0
8	163249	8063618	1.0	0.0	1.0
8	8063619	27893403	1.0	0.0	1.0
8	27893404	43099999	2.0	1.0	3.0
8	43100000	48099999	2.0	1.0	3.0
8	48100000	64727906	2.0	1.0	3.0
8	64727907	68690414	2.0	1.0	3.0
8	68690415	68691482	2.0	1.0	3.0
8	68691483	87264516	3.0	1.0	4.0
8	87264517	87319521	5.0	3.0	8.0
8	87319522	96170201	3.0	1.0	4.0
8	96170202	96227737	5.0	1.0	6.0
8	96227738	131081061	3.0	1.0	4.0
8	131081062	131295834	3.0	1.0	4.0
8	131295835	146364021	4.0	1.0	5.0
9	55056	44779609	2.0	1.0	3.0
9	44779610	47299999	2.0	1.0	3.0
9	47300000	50699999	2.0	1.0	3.0
9	50700000	108779995	2.0	1.0	3.0
9	108779996	141025442	1.0	1.0	2.0
10	95662	37999999	2.0	2.0	4.0
10	42409921	48358289	2.0	1.0	3.0
10	48358290	75566468	2.0	2.0	4.0
10	75566469	75733842	2.0	1.0	3.0
10	75733843	89313198	2.0	1.0	3.0
10	89313199	89485342	5.0	2.0	7.0
10	89485343	109930007	2.0	1.0	3.0
10	109930008	135534746	1.0	1.0	2.0
11	214898	48940407	2.0	1.0	3.0
11	48940408	51599999	2.0	1.0	3.0
11	51600000	55699999	2.0	1.0	3.0
11	55700000	118281916	2.0	1.0	3.0
11	118281917	118328648	2.0	1.0	3.0
11	118328649	135006515	1.0	1.0	2.0
12	110107	7120016	2.0	0.0	2.0
12	7120017	7167337	4.0	2.0	6.0
12	7167338	33299999	1.0	1.0	2.0
12	38457549	115428169	1.0	1.0	2.0
12	115428170	115566536	4.0	1.0	5.0
12	115566537	122467500	2.0	1.0	3.0
12	122467501	122657500	1.0	1.0	2.0
12	122657501	133851894	2.0	2.0	4.0
13	1	16299999	1.0	1.0	2.0
13	19500000	44658769	2.0	1.0	3.0
13	44658770	44798132	5.0	1.0	6.0
13	44798133	64260027	3.0	1.0	4.0
13	64260028	115169877	3.0	1.0	4.0
14	1	16099999	3.0	2.0	5.0
14	19100000	53068723	3.0	2.0	5.0
14	53068724	53323253	3.0	2.0	5.0
14	53323254	72343083	2.0	2.0	4.0
14	72343084	73828959	4.0	2.0	6.0
14	73828960	105093908	2.0	1.0	3.0
14	105093909	106375044	1.0	1.0	2.0
15	1	15799999	1.0	1.0	2.0
15	20700000	36124830	1.0	1.0	2.0
15	36124831	36144034	2.0	1.0	3.0
15	36144035	46782430	1.0	1.0	2.0
15	46782431	87160017	1.0	1.0	2.0
15	87160018	102367854	1.0	1.0	2.0
16	94036	34599999	2.0	1.0	3.0
16	38600000	52090010	2.0	1.0	3.0
16	52090011	90354752	2.0	1.0	3.0
17	38813	22199999	2.0	1.0	3.0
17	25800000	62987003	2.0	0.0	2.0
17	62987004	63137489	3.0	2.0	5.0
17	63137490	80009951	2.0	2.0	4.0
17	80009952	81109939	1.0	1.0	2.0
18	259904	14154573	1.0	0.0	1.0
18	14154574	15399999	1.0	1.0	2.0
18	19000000	19458393	1.0	0.0	1.0
18	19458394	20925579	3.0	0.0	3.0
18	20925580	78077247	2.0	1.0	3.0
19	102500	270429	1.0	0.0	1.0
19	270430	15199034	1.0	0.0	1.0
19	15199035	16688061	3.0	0.0	3.0
19	16688062	24399999	2.0	1.0	3.0
19	28600000	39260212	1.0	0.0	1.0
19	39260213	39298124	1.0	0.0	1.0
19	39298125	49292120	1.0	0.0	1.0
19	49292121	49311767	1.0	0.0	1.0
19	49311768	59128982	1.0	0.0	1.0
20	94831	25599999	2.0	1.0	3.0
20	29463210	63025519	1.0	1.0	2.0
21	10900000	15273442	2.0	2.0	4.0
21	15273443	48129894	2.0	2.0	4.0
22	1	12199999	1.0	0.0	1.0
22	17900000	39315006	1.0	0.0	1.0
22	39315007	51304565	1.0	0.0	1.0
