chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	119050900	1	0	1
1	119053587	121482979	1	1	2
1	144007049	205874951	3	2	5
1	205878395	249224388	2	1	3
2	12784	8386777	1	0	1
2	8389175	167045585	1	1	2
2	167046309	243089456	2	1	3
3	60345	21676686	1	1	2
3	21677415	27120082	2	1	3
3	27120349	163844192	1	1	2
3	163844314	172976033	2	1	3
3	172977568	175690022	1	1	2
3	175700157	177702925	1	0	1
3	177703195	197808907	2	0	2
3	197808918	197896118	0	0	0
4	12281	150225785	1	1	2
4	150226439	190391881	1	0	1
4	190393119	191027923	0	0	0
5	15532	108221266	1	1	2
5	108221822	166648429	1	0	1
5	166649030	180790320	2	0	2
6	149661	23135231	2	1	3
6	23135926	149414349	1	1	2
6	149422411	150196337	1	0	1
6	150197022	166640605	1	1	2
6	166645872	169732276	1	0	1
6	169732687	170780002	0	0	0
6	170782090	171051005	1	0	1
7	43259	102673401	1	1	2
7	102677261	159127004	2	1	3
8	31254	146298155	1	1	2
9	46587	7915552	2	1	3
9	7917837	141091394	1	1	2
10	72759	42473873	2	1	3
10	42473993	135506704	1	1	2
11	198572	73157556	1	1	2
11	73158119	134944770	2	1	3
12	150442	18901683	1	0	1
12	18902030	88144468	1	1	2
12	88148623	101529420	2	1	3
12	101529451	133778189	1	1	2
13	19026949	61443731	1	0	1
13	61445680	77152135	2	0	2
13	77159417	115108397	4	0	4
14	19002124	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	70855202	1	0	1
16	70855479	71202489	2	0	2
16	71202797	90287535	1	0	1
17	526	3726793	2	0	2
17	3726827	20836053	1	0	1
17	20838733	45763005	1	1	2
17	45763073	68925608	2	1	3
17	68927719	70071229	3	1	4
17	70073175	81049726	2	1	3
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	17524903	2	1	3
20	17528474	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
